site_id,region,CELL_ID,cell_type
1810,Western Region,28-18102,2.00
1810,Western Region,28-18103,2.00
1810,Western Region,28-18104,2.00
1810,Western Region,28-18105,2.00
1810,Western Region,28-18106,2.00
1815,Western Region,28-18151,2.00
1815,Western Region,28-18152,2.00
1815,Western Region,28-18153,2.00
1815,Western Region,28-18154,2.00
1815,Western Region,28-18155,2.00
1815,Western Region,28-18156,2.00
1817,Western Region,28-18171,2.00
1817,Western Region,28-18172,2.00
1817,Western Region,28-18173,2.00
1817,Western Region,28-18174,2.00
1817,Western Region,28-18175,2.00
1817,Western Region,28-18176,2.00
2726,Western Region,28-27261,2.00
2726,Western Region,28-27262,2.00
2726,Western Region,28-27263,2.00
2726,Western Region,28-27264,2.00
2726,Western Region,28-27265,2.00
2726,Western Region,28-27266,2.00
2728,Western Region,28-27281,2.00
2728,Western Region,28-27282,2.00
2728,Western Region,28-27283,2.00
2728,Western Region,28-27284,2.00
2728,Western Region,28-27285,2.00
2728,Western Region,28-27286,2.00
2737,Western Region,28-27374,2.00
2737,Western Region,28-27375,2.00
2737,Western Region,28-27376,2.00
2742,Western Region,28-27421,2.00
2742,Western Region,28-27422,2.00
2742,Western Region,28-27423,2.00
2742,Western Region,28-27424,2.00
2742,Western Region,28-27425,2.00
2742,Western Region,28-27426,2.00
2762,Western Region,28-27621,2.00
2762,Western Region,28-27622,2.00
2762,Western Region,28-27623,2.00
2762,Western Region,28-27626,2.00
2829,Western Region,28-28291,2.00
2829,Western Region,28-28292,2.00
2829,Western Region,28-28293,2.00
2829,Western Region,28-28294,2.00
2829,Western Region,28-28295,2.00
2829,Western Region,28-28296,2.00
2830,Western Region,28-28301,2.00
2830,Western Region,28-28302,2.00
2830,Western Region,28-28303,2.00
2830,Western Region,28-28304,2.00
2830,Western Region,28-28305,2.00
2830,Western Region,28-28306,2.00
2838,Western Region,28-28381,2.00
2838,Western Region,28-28382,2.00
2838,Western Region,28-28383,2.00
2845,Western Region,28-28451,2.00
2845,Western Region,28-28452,2.00
2845,Western Region,28-28453,2.00
2845,Western Region,28-28454,2.00
2845,Western Region,28-28455,2.00
2845,Western Region,28-28456,2.00
2847,Western Region,28-28471,2.00
2847,Western Region,28-28472,2.00
2847,Western Region,28-28473,2.00
2848,Western Region,28-28481,2.00
2848,Western Region,28-28482,2.00
2848,Western Region,28-28483,2.00
2848,Western Region,28-28484,2.00
2848,Western Region,28-28485,2.00
2848,Western Region,28-28486,2.00
2859,Western Region,28-28591,2.00
2859,Western Region,28-28592,2.00
2859,Western Region,28-28593,2.00
2859,Western Region,28-28595,2.00
2859,Western Region,28-28596,2.00
2860,Western Region,28-28601,2.00
2860,Western Region,28-28602,2.00
2860,Western Region,28-28603,2.00
2860,Western Region,28-28604,2.00
2860,Western Region,28-28605,2.00
2860,Western Region,28-28606,2.00
2861,Western Region,28-28611,2.00
2861,Western Region,28-28612,2.00
2861,Western Region,28-28613,2.00
2861,Western Region,28-28614,2.00
2861,Western Region,28-28615,2.00
2861,Western Region,28-28616,2.00
3779,Western Region,28-37791,2.00
3779,Western Region,28-37792,2.00
3779,Western Region,28-37793,2.00
3779,Western Region,28-37794,2.00
3779,Western Region,28-37795,2.00
3779,Western Region,28-37796,2.00
3791,Western Region,28-37911,2.00
3791,Western Region,28-37912,2.00
3791,Western Region,28-37913,2.00
3791,Western Region,28-37914,2.00
3852,Western Region,28-38521,2.00
3852,Western Region,28-38522,2.00
3852,Western Region,28-38523,2.00
3852,Western Region,28-38524,2.00
3852,Western Region,28-38525,2.00
3852,Western Region,28-38526,2.00
3853,Western Region,28-38531,2.00
3853,Western Region,28-38532,2.00
3853,Western Region,28-38533,2.00
3853,Western Region,28-38534,2.00
3853,Western Region,28-38535,2.00
3853,Western Region,28-38536,2.00
3854,Western Region,28-38541,2.00
3854,Western Region,28-38542,2.00
3854,Western Region,28-38543,2.00
3855,Western Region,28-38551,2.00
3855,Western Region,28-38552,2.00
3855,Western Region,28-38553,2.00
3855,Western Region,28-38554,2.00
3855,Western Region,28-38555,2.00
3855,Western Region,28-38556,2.00
3875,Western Region,28-38751,2.00
3875,Western Region,28-38752,2.00
3875,Western Region,28-38753,2.00
3875,Western Region,28-38754,2.00
3875,Western Region,28-38755,2.00
3875,Western Region,28-38756,2.00
3876,Western Region,28-38761,2.00
3876,Western Region,28-38762,2.00
3876,Western Region,28-38763,2.00
4701,Western Region,28-47011,2.00
4701,Western Region,28-47012,2.00
4701,Western Region,28-47013,2.00
4704,Western Region,28-47041,2.00
4704,Western Region,28-47042,2.00
4704,Western Region,28-47043,2.00
4704,Western Region,28-47044,2.00
4704,Western Region,28-47045,2.00
4704,Western Region,28-47046,2.00
4705,Western Region,28-47051,2.00
4705,Western Region,28-47052,2.00
4705,Western Region,28-47053,2.00
4705,Western Region,28-47054,2.00
4705,Western Region,28-47055,2.00
4705,Western Region,28-47056,2.00
4951,Western Region,28-49511,2.00
4951,Western Region,28-49512,2.00
4951,Western Region,28-49513,2.00
4951,Western Region,28-49514,2.00
4951,Western Region,28-49515,2.00
4951,Western Region,28-49516,2.00
4952,Western Region,28-49521,2.00
4952,Western Region,28-49522,2.00
4952,Western Region,28-49523,2.00
4952,Western Region,28-49524,2.00
4952,Western Region,28-49525,2.00
4952,Western Region,28-49526,2.00
4954,Western Region,28-49541,2.00
4954,Western Region,28-49542,2.00
4954,Western Region,28-49543,2.00
4954,Western Region,28-49544,2.00
4954,Western Region,28-49545,2.00
4954,Western Region,28-49546,2.00
4955,Western Region,28-49551,2.00
4955,Western Region,28-49552,2.00
4955,Western Region,28-49553,2.00
6119,Western Region,28-61191,2.00
6119,Western Region,28-61192,2.00
6119,Western Region,28-61193,2.00
6119,Western Region,28-61194,2.00
6119,Western Region,28-61195,2.00
6119,Western Region,28-61196,2.00
745,Western Region,28-7451,2.00
745,Western Region,28-7452,2.00
745,Western Region,28-7453,2.00
745,Western Region,28-7454,2.00
745,Western Region,28-7455,2.00
745,Western Region,28-7456,2.00
746,Western Region,28-7461,2.00
746,Western Region,28-7462,2.00
746,Western Region,28-7463,2.00
746,Western Region,28-7464,2.00
746,Western Region,28-7465,2.00
746,Western Region,28-7466,2.00
803,Western Region,28-8031,2.00
803,Western Region,28-8032,2.00
803,Western Region,28-8033,2.00
803,Western Region,28-8034,2.00
803,Western Region,28-8035,2.00
803,Western Region,28-8036,2.00
809,Western Region,28-8091,2.00
809,Western Region,28-8092,2.00
809,Western Region,28-8093,2.00
809,Western Region,28-8094,2.00
809,Western Region,28-8095,2.00
809,Western Region,28-8096,2.00
810,Western Region,28-8101,2.00
810,Western Region,28-8102,2.00
810,Western Region,28-8103,2.00
810,Western Region,28-8104,2.00
810,Western Region,28-8105,2.00
810,Western Region,28-8106,2.00
884,Western Region,28-8841,2.00
884,Western Region,28-8842,2.00
884,Western Region,28-8843,2.00
1759,Western Region,29-17594,2.00
1759,Western Region,29-17595,2.00
1759,Western Region,29-17596,2.00
1766,Western Region,29-17661,2.00
1766,Western Region,29-17662,2.00
1766,Western Region,29-17663,2.00
1766,Western Region,29-17664,2.00
1766,Western Region,29-17665,2.00
1766,Western Region,29-17666,2.00
1767,Western Region,29-17671,2.00
1767,Western Region,29-17672,2.00
1767,Western Region,29-17673,2.00
1767,Western Region,29-17674,2.00
1767,Western Region,29-17675,2.00
1767,Western Region,29-17676,2.00
1780,Western Region,29-17804,2.00
1780,Western Region,29-17805,2.00
1780,Western Region,29-17806,2.00
1789,Western Region,29-17891,2.00
1789,Western Region,29-17892,2.00
1789,Western Region,29-17893,2.00
2727,Western Region,29-27271,2.00
2727,Western Region,29-27272,2.00
2727,Western Region,29-27273,2.00
2734,Western Region,29-27341,2.00
2734,Western Region,29-27342,2.00
2734,Western Region,29-27343,2.00
2734,Western Region,29-27344,2.00
2734,Western Region,29-27345,2.00
2734,Western Region,29-27346,2.00
2750,Western Region,29-27501,2.00
2750,Western Region,29-27502,2.00
2750,Western Region,29-27503,2.00
2750,Western Region,29-27504,2.00
2750,Western Region,29-27505,2.00
2750,Western Region,29-27506,2.00
2751,Western Region,29-27511,2.00
2751,Western Region,29-27512,2.00
2751,Western Region,29-27513,2.00
2751,Western Region,29-27514,2.00
2751,Western Region,29-27515,2.00
2751,Western Region,29-27516,2.00
2752,Western Region,29-27521,2.00
2752,Western Region,29-27522,2.00
2752,Western Region,29-27523,2.00
2752,Western Region,29-27524,2.00
2752,Western Region,29-27525,2.00
2752,Western Region,29-27526,2.00
2753,Western Region,29-27531,2.00
2753,Western Region,29-27532,2.00
2753,Western Region,29-27533,2.00
2753,Western Region,29-27534,2.00
2753,Western Region,29-27535,2.00
2753,Western Region,29-27536,2.00
2754,Western Region,29-27544,2.00
2754,Western Region,29-27545,2.00
2754,Western Region,29-27546,2.00
2758,Western Region,29-27581,2.00
2758,Western Region,29-27582,2.00
2758,Western Region,29-27583,2.00
2758,Western Region,29-27584,2.00
2758,Western Region,29-27585,2.00
2758,Western Region,29-27586,2.00
2764,Western Region,29-27641,2.00
2764,Western Region,29-27642,2.00
2764,Western Region,29-27643,2.00
2764,Western Region,29-27644,2.00
2764,Western Region,29-27645,2.00
2764,Western Region,29-27646,2.00
2857,Western Region,29-28574,2.00
2857,Western Region,29-28575,2.00
2857,Western Region,29-28576,2.00
2858,Western Region,29-28584,2.00
2858,Western Region,29-28585,2.00
2858,Western Region,29-28586,2.00
2865,Western Region,29-28654,2.00
2865,Western Region,29-28655,2.00
2865,Western Region,29-28656,2.00
3775,Western Region,29-37751,2.00
3775,Western Region,29-37752,2.00
3775,Western Region,29-37753,2.00
3775,Western Region,29-37755,2.00
3794,Western Region,29-37941,2.00
3794,Western Region,29-37942,2.00
3794,Western Region,29-37943,2.00
3794,Western Region,29-37944,2.00
3794,Western Region,29-37945,2.00
3794,Western Region,29-37946,2.00
3795,Western Region,29-37951,2.00
3795,Western Region,29-37952,2.00
3795,Western Region,29-37953,2.00
3856,Western Region,29-38564,2.00
3856,Western Region,29-38565,2.00
3856,Western Region,29-38566,2.00
3877,Western Region,29-38774,2.00
3877,Western Region,29-38775,2.00
3877,Western Region,29-38776,2.00
3892,Western Region,29-38924,2.00
3892,Western Region,29-38925,2.00
3892,Western Region,29-38926,2.00
3987,Western Region,29-39874,2.00
3987,Western Region,29-39875,2.00
3987,Western Region,29-39876,2.00
3989,Western Region,29-39894,2.00
3989,Western Region,29-39895,2.00
3989,Western Region,29-39896,2.00
4702,Western Region,29-47024,2.00
4702,Western Region,29-47025,2.00
4702,Western Region,29-47026,2.00
4798,Western Region,29-47984,2.00
4798,Western Region,29-47985,2.00
4798,Western Region,29-47986,2.00
4827,Western Region,29-48271,2.00
4827,Western Region,29-48272,2.00
4827,Western Region,29-48273,2.00
NULL,Western Region,29-48275,2.00
NULL,Western Region,29-48276,2.00
4833,Western Region,29-48331,2.00
4833,Western Region,29-48332,2.00
4833,Western Region,29-48333,2.00
4833,Western Region,29-48334,2.00
4833,Western Region,29-48335,2.00
4833,Western Region,29-48336,2.00
4971,Western Region,29-49711,2.00
4971,Western Region,29-49712,2.00
4971,Western Region,29-49713,2.00
4971,Western Region,29-49714,2.00
4971,Western Region,29-49715,2.00
4971,Western Region,29-49716,2.00
4977,Western Region,29-49774,2.00
4977,Western Region,29-49775,2.00
4977,Western Region,29-49776,2.00
4978,Western Region,29-49781,2.00
4978,Western Region,29-49782,2.00
4978,Western Region,29-49783,2.00
NULL,Western Region,29-49784,2.00
NULL,Western Region,29-49785,2.00
NULL,Western Region,29-49786,2.00
4979,Western Region,29-49791,2.00
4979,Western Region,29-49792,2.00
4979,Western Region,29-49793,2.00
4979,Western Region,29-49795,2.00
709,Western Region,29-7091,2.00
709,Western Region,29-7092,2.00
709,Western Region,29-7093,2.00
709,Western Region,29-7094,2.00
709,Western Region,29-7095,2.00
709,Western Region,29-7096,2.00
712,Western Region,29-7121,2.00
712,Western Region,29-7122,2.00
712,Western Region,29-7123,2.00
712,Western Region,29-7124,2.00
712,Western Region,29-7125,2.00
712,Western Region,29-7126,2.00
737,Western Region,29-7374,2.00
737,Western Region,29-7375,2.00
737,Western Region,29-7376,2.00
738,Western Region,29-7384,2.00
738,Western Region,29-7385,2.00
738,Western Region,29-7386,2.00
747,Western Region,29-7474,2.00
747,Western Region,29-7475,2.00
747,Western Region,29-7476,2.00
755,Western Region,29-7551,2.00
755,Western Region,29-7552,2.00
755,Western Region,29-7553,2.00
755,Western Region,29-7554,2.00
755,Western Region,29-7555,2.00
755,Western Region,29-7556,2.00
879,Western Region,29-8794,2.00
879,Western Region,29-8795,2.00
879,Western Region,29-8796,2.00
307,Ashanti Region,302-3071,2.00
307,Ashanti Region,302-3072,2.00
307,Ashanti Region,302-3073,2.00
307,Ashanti Region,302-3074,2.00
307,Ashanti Region,302-3075,2.00
307,Ashanti Region,302-3076,2.00
308,Ashanti Region,302-3081,2.00
308,Ashanti Region,302-3082,2.00
308,Ashanti Region,302-3083,2.00
308,Ashanti Region,302-3084,2.00
308,Ashanti Region,302-3085,2.00
308,Ashanti Region,302-3086,2.00
309,Ashanti Region,302-3091,2.00
309,Ashanti Region,302-3092,2.00
309,Ashanti Region,302-3093,2.00
309,Ashanti Region,302-3094,2.00
309,Ashanti Region,302-3095,2.00
309,Ashanti Region,302-3096,2.00
310,Ashanti Region,302-3101,2.00
310,Ashanti Region,302-3102,2.00
310,Ashanti Region,302-3103,2.00
310,Ashanti Region,302-3104,2.00
310,Ashanti Region,302-3105,2.00
310,Ashanti Region,302-3106,2.00
318,Ashanti Region,302-3181,2.00
318,Ashanti Region,302-3182,2.00
318,Ashanti Region,302-3183,2.00
318,Ashanti Region,302-3184,2.00
318,Ashanti Region,302-3185,2.00
318,Ashanti Region,302-3186,2.00
386,Ashanti Region,302-3861,2.00
386,Ashanti Region,302-3862,2.00
386,Ashanti Region,302-3863,2.00
386,Ashanti Region,302-3864,2.00
386,Ashanti Region,302-3865,2.00
386,Ashanti Region,302-3866,2.00
395,Ashanti Region,302-3951,2.00
395,Ashanti Region,302-3952,2.00
395,Ashanti Region,302-3953,2.00
395,Ashanti Region,302-3954,2.00
395,Ashanti Region,302-3955,2.00
395,Ashanti Region,302-3956,2.00
396,Ashanti Region,302-3961,2.00
396,Ashanti Region,302-3962,2.00
396,Ashanti Region,302-3963,2.00
396,Ashanti Region,302-3964,2.00
396,Ashanti Region,302-3965,2.00
396,Ashanti Region,302-3966,2.00
397,Ashanti Region,302-3971,2.00
397,Ashanti Region,302-3972,2.00
397,Ashanti Region,302-3973,2.00
397,Ashanti Region,302-3974,2.00
397,Ashanti Region,302-3975,2.00
397,Ashanti Region,302-3976,2.00
415,Ashanti Region,302-4151,2.00
415,Ashanti Region,302-4152,2.00
415,Ashanti Region,302-4153,2.00
415,Ashanti Region,302-4154,2.00
415,Ashanti Region,302-4155,2.00
415,Ashanti Region,302-4156,2.00
421,Ashanti Region,302-4211,2.00
421,Ashanti Region,302-4212,2.00
421,Ashanti Region,302-4213,2.00
421,Ashanti Region,302-4214,2.00
421,Ashanti Region,302-4215,2.00
421,Ashanti Region,302-4216,2.00
426,Ashanti Region,302-4261,2.00
426,Ashanti Region,302-4262,2.00
426,Ashanti Region,302-4263,2.00
426,Ashanti Region,302-4264,2.00
426,Ashanti Region,302-4265,2.00
426,Ashanti Region,302-4266,2.00
436,Ashanti Region,302-4361,2.00
436,Ashanti Region,302-4362,2.00
436,Ashanti Region,302-4363,2.00
436,Ashanti Region,302-4364,2.00
436,Ashanti Region,302-4365,2.00
436,Ashanti Region,302-4366,2.00
442,Ashanti Region,302-4421,2.00
442,Ashanti Region,302-4422,2.00
442,Ashanti Region,302-4423,2.00
442,Ashanti Region,302-4424,2.00
442,Ashanti Region,302-4425,2.00
442,Ashanti Region,302-4426,2.00
443,Ashanti Region,302-4431,2.00
443,Ashanti Region,302-4432,2.00
443,Ashanti Region,302-4433,2.00
443,Ashanti Region,302-4434,2.00
443,Ashanti Region,302-4435,2.00
443,Ashanti Region,302-4436,2.00
449,Ashanti Region,302-4491,2.00
449,Ashanti Region,302-4492,2.00
449,Ashanti Region,302-4493,2.00
449,Ashanti Region,302-4494,2.00
449,Ashanti Region,302-4495,2.00
449,Ashanti Region,302-4496,2.00
491,Ashanti Region,302-4911,2.00
491,Ashanti Region,302-4912,2.00
491,Ashanti Region,302-4913,2.00
491,Ashanti Region,302-4914,2.00
491,Ashanti Region,302-4915,2.00
491,Ashanti Region,302-4916,2.00
1320,Ashanti Region,310-13201,2.00
1320,Ashanti Region,310-13202,2.00
1320,Ashanti Region,310-13203,2.00
1320,Ashanti Region,310-13204,2.00
1320,Ashanti Region,310-13205,2.00
1320,Ashanti Region,310-13206,2.00
1689,Ashanti Region,310-16891,2.00
1689,Ashanti Region,310-16892,2.00
1689,Ashanti Region,310-16893,2.00
1689,Ashanti Region,310-16894,2.00
1689,Ashanti Region,310-16895,2.00
1689,Ashanti Region,310-16896,2.00
1690,Ashanti Region,310-16901,2.00
1690,Ashanti Region,310-16902,2.00
1690,Ashanti Region,310-16903,2.00
1690,Ashanti Region,310-16904,2.00
1690,Ashanti Region,310-16905,2.00
1690,Ashanti Region,310-16906,2.00
1692,Ashanti Region,310-16921,2.00
1692,Ashanti Region,310-16922,2.00
1692,Ashanti Region,310-16923,2.00
1692,Ashanti Region,310-16925,2.00
1692,Ashanti Region,310-16926,2.00
1694,Ashanti Region,310-16941,2.00
1694,Ashanti Region,310-16942,2.00
1694,Ashanti Region,310-16943,2.00
1694,Ashanti Region,310-16944,2.00
1694,Ashanti Region,310-16945,2.00
1694,Ashanti Region,310-16946,2.00
1698,Ashanti Region,310-16981,2.00
1698,Ashanti Region,310-16982,2.00
1698,Ashanti Region,310-16983,2.00
1698,Ashanti Region,310-16984,2.00
1698,Ashanti Region,310-16985,2.00
1698,Ashanti Region,310-16986,2.00
2623,Ashanti Region,310-26231,2.00
2623,Ashanti Region,310-26232,2.00
